Time,Original,Capacity
2024-09-25 14:15:00,10.91,100
2024-09-25 14:30:00,10.83,100
2024-09-25 14:45:00,11.31,100
2024-09-25 15:00:00,10.65,100
2024-09-25 15:15:00,10.42,100
2024-09-25 15:30:00,11.34,100
2024-09-25 15:45:00,10.99,100
2024-09-25 16:00:00,11.63,100
2024-09-25 16:15:00,12.03,100
2024-09-25 16:30:00,11.88,100
2024-09-25 16:45:00,12.18,100
2024-09-25 17:00:00,12.23,100
2024-09-25 17:15:00,14.24,100
2024-09-25 17:30:00,12.66,100
2024-09-25 17:45:00,11.5,100
2024-09-25 18:00:00,11.97,100
2024-09-25 18:15:00,13.73,100
2024-09-25 18:30:00,13.39,100
2024-09-25 18:45:00,12.61,100
2024-09-25 19:00:00,12.31,100
2024-09-25 19:15:00,12.32,100
2024-09-25 19:30:00,12.18,100
2024-09-25 19:45:00,13,100
2024-09-25 20:00:00,13.33,100
2024-09-25 20:15:00,12.85,100
2024-09-25 20:30:00,13.69,100
2024-09-25 20:45:00,17.05,100
2024-09-25 21:00:00,17.31,100
2024-09-25 21:15:00,17.79,100
2024-09-25 21:30:00,18.59,100
2024-09-25 21:45:00,19.35,100
2024-09-25 22:00:00,18.93,100
2024-09-25 22:15:00,19.9,100
2024-09-25 22:30:00,19.33,100
2024-09-25 22:45:00,19.87,100
2024-09-25 23:00:00,19.31,100
2024-09-25 23:15:00,17.68,100
2024-09-25 23:30:00,15.44,100
2024-09-25 23:45:00,15.27,100
2024-09-26 00:00:00,14.51,100
2024-09-26 00:15:00,14.01,100
2024-09-26 00:30:00,13.16,100
2024-09-26 00:45:00,10.97,100
2024-09-26 01:00:00,9.61,100
2024-09-26 01:15:00,9.32,100
2024-09-26 01:30:00,8.02,100
2024-09-26 01:45:00,6.53,100
2024-09-26 02:00:00,6.12,100
2024-09-26 02:15:00,5.77,100
2024-09-26 02:30:00,5.55,100
2024-09-26 02:45:00,5.14,100
2024-09-26 03:00:00,4.64,100
2024-09-26 03:15:00,4.48,100
2024-09-26 03:30:00,4.14,100
2024-09-26 03:45:00,4.29,100
2024-09-26 04:00:00,3.53,100
2024-09-26 04:15:00,4.41,100
2024-09-26 04:30:00,3.24,100
2024-09-26 04:45:00,3.68,100
2024-09-26 05:00:00,3.5,100
2024-09-26 05:15:00,3.3,100
2024-09-26 05:30:00,3.37,100
2024-09-26 05:45:00,3.48,100
2024-09-26 06:00:00,3.28,100
2024-09-26 06:15:00,4.77,100
2024-09-26 06:30:00,3.97,100
2024-09-26 06:45:00,4.39,100
2024-09-26 07:00:00,4.68,100
2024-09-26 07:15:00,5.88,100
2024-09-26 07:30:00,5.62,100
2024-09-26 07:45:00,7.16,100
2024-09-26 08:00:00,6.81,100
2024-09-26 08:15:00,6.31,100
2024-09-26 08:30:00,6.41,100
2024-09-26 08:45:00,6.26,100
2024-09-26 09:00:00,6.85,100
2024-09-26 09:15:00,7.29,100
2024-09-26 09:30:00,8.16,100
2024-09-26 09:45:00,7.79,100
2024-09-26 10:00:00,8.52,100
2024-09-26 10:15:00,9.9,100
2024-09-26 10:30:00,7.77,100
2024-09-26 10:45:00,9.92,100
2024-09-26 11:00:00,10.03,100
2024-09-26 11:15:00,7.68,100
2024-09-26 11:30:00,8.31,100
2024-09-26 11:45:00,9.03,100
2024-09-26 12:00:00,8.43,100
2024-09-26 12:15:00,8.07,100
2024-09-26 12:30:00,7.85,100
2024-09-26 12:45:00,8.27,100
2024-09-26 13:00:00,8.52,100
2024-09-26 13:15:00,8.73,100
2024-09-26 13:30:00,9.11,100
2024-09-26 13:45:00,12.07,100
2024-09-26 14:00:00,12.91,100
2024-09-26 14:15:00,12.76,100
2024-09-26 14:30:00,10.56,100
2024-09-26 14:45:00,11.57,100
2024-09-26 15:00:00,12.33,100
2024-09-26 15:15:00,12.59,100
2024-09-26 15:30:00,12.23,100
2024-09-26 15:45:00,12.24,100
2024-09-26 16:00:00,11.85,100
2024-09-26 16:15:00,11.49,100
2024-09-26 16:30:00,12.79,100
2024-09-26 16:45:00,11.57,100
2024-09-26 17:00:00,12.11,100
2024-09-26 17:15:00,12.22,100
2024-09-26 17:30:00,12.89,100
2024-09-26 17:45:00,12.22,100
2024-09-26 18:00:00,14.06,100
2024-09-26 18:15:00,12.61,100
2024-09-26 18:30:00,14.26,100
2024-09-26 18:45:00,15.45,100
2024-09-26 19:00:00,14.81,100
2024-09-26 19:15:00,14.44,100
2024-09-26 19:30:00,14.02,100
2024-09-26 19:45:00,13.86,100
2024-09-26 20:00:00,13.83,100
2024-09-26 20:15:00,13.63,100
2024-09-26 20:30:00,14.38,100
2024-09-26 20:45:00,16.11,100
2024-09-26 21:00:00,17.06,100
2024-09-26 21:15:00,17.18,100
2024-09-26 21:30:00,18.65,100
2024-09-26 21:45:00,21.12,100
2024-09-26 22:00:00,20.43,100
2024-09-26 22:15:00,21.77,100
2024-09-26 22:30:00,20.22,100
2024-09-26 22:45:00,20.93,100
2024-09-26 23:00:00,18.37,100
2024-09-26 23:15:00,18.59,100
2024-09-26 23:30:00,18.42,100
2024-09-26 23:45:00,17.77,100
2024-09-27 00:00:00,16.28,100
2024-09-27 00:15:00,15.33,100
2024-09-27 00:30:00,12.94,100
2024-09-27 00:45:00,11.84,100
2024-09-27 01:00:00,10.38,100
2024-09-27 01:15:00,10.34,100
2024-09-27 01:30:00,7.77,100
2024-09-27 01:45:00,7.11,100
2024-09-27 02:00:00,6.21,100
2024-09-27 02:15:00,6.41,100
2024-09-27 02:30:00,5.59,100
2024-09-27 02:45:00,5.09,100
2024-09-27 03:00:00,4.73,100
2024-09-27 03:15:00,4.32,100
2024-09-27 03:30:00,5.3,100
2024-09-27 03:45:00,4.57,100
2024-09-27 04:00:00,,100
2024-09-27 04:15:00,3.53,100
2024-09-27 04:30:00,3.74,100
2024-09-27 04:45:00,3.3,100
2024-09-27 05:00:00,3.45,100
2024-09-27 05:15:00,3.15,100
2024-09-27 05:30:00,3.71,100
2024-09-27 05:45:00,3.56,100
2024-09-27 06:00:00,3.33,100
2024-09-27 06:15:00,4.03,100
2024-09-27 06:30:00,4.21,100
2024-09-27 06:45:00,4.3,100
2024-09-27 07:00:00,4.64,100
2024-09-27 07:15:00,5.53,100
2024-09-27 07:30:00,5.95,100
2024-09-27 07:45:00,5.78,100
2024-09-27 08:00:00,10.12,100
2024-09-27 08:15:00,6.29,100
2024-09-27 08:30:00,6.05,100
2024-09-27 08:45:00,6.7,100
2024-09-27 09:00:00,6.62,100
2024-09-27 09:15:00,8.31,100
2024-09-27 09:30:00,7.82,100
2024-09-27 09:45:00,8.16,100
2024-09-27 10:00:00,8.62,100
2024-09-27 10:15:00,9.53,100
2024-09-27 10:30:00,9.78,100
2024-09-27 10:45:00,8.88,100
2024-09-27 11:00:00,8.89,100
2024-09-27 11:15:00,9.62,100
2024-09-27 11:30:00,8.95,100
2024-09-27 11:45:00,7.84,100
2024-09-27 12:00:00,8.69,100
2024-09-27 12:15:00,8.27,100
2024-09-27 12:30:00,8.78,100
2024-09-27 12:45:00,9.26,100
2024-09-27 13:00:00,8.85,100
2024-09-27 13:15:00,8.67,100
2024-09-27 13:30:00,9.45,100
2024-09-27 13:45:00,11.51,100
2024-09-27 14:00:00,11.41,100
2024-09-27 14:15:00,11.48,100
2024-09-27 14:30:00,10.81,100
2024-09-27 14:45:00,10.88,100
2024-09-27 15:00:00,11.71,100
2024-09-27 15:15:00,11.35,100
2024-09-27 15:30:00,10.66,100
2024-09-27 15:45:00,10.06,100
2024-09-27 16:00:00,11.34,100
2024-09-27 16:15:00,10.48,100
2024-09-27 16:30:00,11.32,100
2024-09-27 16:45:00,11.72,100
2024-09-27 17:00:00,12.01,100
2024-09-27 17:15:00,9.84,100
2024-09-27 17:30:00,12.06,100
2024-09-27 17:45:00,11.37,100
2024-09-27 18:00:00,10.58,100
2024-09-27 18:15:00,10.81,100
2024-09-27 18:30:00,11.33,100
2024-09-27 18:45:00,11.54,100
2024-09-27 19:00:00,11.08,100
2024-09-27 19:15:00,11.38,100
2024-09-27 19:30:00,11.3,100
2024-09-27 19:45:00,12.39,100
2024-09-27 20:00:00,12.27,100
2024-09-27 20:15:00,14.31,100
2024-09-27 20:30:00,13.85,100
2024-09-27 20:45:00,14.72,100
2024-09-27 21:00:00,17.7,100
2024-09-27 21:15:00,19.5,100
2024-09-27 21:30:00,18.68,100
2024-09-27 21:45:00,19.93,100
2024-09-27 22:00:00,19.03,100
2024-09-27 22:15:00,20.11,100
2024-09-27 22:30:00,19.65,100
2024-09-27 22:45:00,20.57,100
2024-09-27 23:00:00,20.53,100
2024-09-27 23:15:00,15.54,100
2024-09-27 23:30:00,15.75,100
2024-09-27 23:45:00,15.04,100
2024-09-28 00:00:00,13.89,100
2024-09-28 00:15:00,12.61,100
2024-09-28 00:30:00,12.2,100
2024-09-28 00:45:00,10.13,100
2024-09-28 01:00:00,10.59,100
2024-09-28 01:15:00,10.14,100
2024-09-28 01:30:00,7.95,100
2024-09-28 01:45:00,7.35,100
2024-09-28 02:00:00,6.92,100
2024-09-28 02:15:00,7.16,100
2024-09-28 02:30:00,6.89,100
2024-09-28 02:45:00,6,100
2024-09-28 03:00:00,6.23,100
2024-09-28 03:15:00,5.36,100
2024-09-28 03:30:00,5.11,100
2024-09-28 03:45:00,5.21,100
2024-09-28 04:00:00,4.92,100
2024-09-28 04:15:00,4.61,100
2024-09-28 04:30:00,3.77,100
2024-09-28 04:45:00,3.82,100
2024-09-28 05:00:00,4.37,100
2024-09-28 05:15:00,4.38,100
2024-09-28 05:30:00,3.72,100
2024-09-28 05:45:00,3.8,100
2024-09-28 06:00:00,3.47,100
2024-09-28 06:15:00,4.11,100
2024-09-28 06:30:00,4.72,100
2024-09-28 06:45:00,3.75,100
2024-09-28 07:00:00,3.71,100
2024-09-28 07:15:00,4.54,100
2024-09-28 07:30:00,4.81,100
2024-09-28 07:45:00,4.87,100
2024-09-28 08:00:00,5.63,100
2024-09-28 08:15:00,5.48,100
2024-09-28 08:30:00,6.79,100
2024-09-28 08:45:00,6.61,100
2024-09-28 09:00:00,7.38,100
2024-09-28 09:15:00,8.21,100
2024-09-28 09:30:00,7.79,100
2024-09-28 09:45:00,9.84,100
2024-09-28 10:00:00,9.2,100
2024-09-28 10:15:00,9.05,100
2024-09-28 10:30:00,10.51,100
2024-09-28 10:45:00,11.47,100
2024-09-28 11:00:00,10.21,100
2024-09-28 11:15:00,11.17,100
2024-09-28 11:30:00,9.41,100
2024-09-28 11:45:00,10.09,100
2024-09-28 12:00:00,10.1,100
2024-09-28 12:15:00,9.78,100
2024-09-28 12:30:00,10.61,100
2024-09-28 12:45:00,10.3,100
2024-09-28 13:00:00,10.7,100
2024-09-28 13:15:00,10.92,100
2024-09-28 13:30:00,10.59,100
2024-09-28 13:45:00,11.03,100
2024-09-28 14:00:00,11.7,100
2024-09-28 14:15:00,12.94,100
2024-09-28 14:30:00,12.03,100
2024-09-28 14:45:00,14.2,100
2024-09-28 15:00:00,16.67,100
2024-09-28 15:15:00,17.25,100
2024-09-28 15:30:00,17.06,100
2024-09-28 15:45:00,16.37,100
2024-09-28 16:00:00,15.83,100
2024-09-28 16:15:00,16.73,100
2024-09-28 16:30:00,15.42,100
2024-09-28 16:45:00,15.27,100
2024-09-28 17:00:00,15.01,100
2024-09-28 17:15:00,13.17,100
2024-09-28 17:30:00,12.11,100
2024-09-28 17:45:00,13.45,100
2024-09-28 18:00:00,14.9,100
2024-09-28 18:15:00,14.43,100
2024-09-28 18:30:00,14.39,100
2024-09-28 18:45:00,14.89,100
2024-09-28 19:00:00,14.18,100
2024-09-28 19:15:00,15.22,100
2024-09-28 19:30:00,14.72,100
2024-09-28 19:45:00,14.53,100
2024-09-28 20:00:00,14.38,100
2024-09-28 20:15:00,13.92,100
2024-09-28 20:30:00,13.11,100
2024-09-28 20:45:00,13.31,100
2024-09-28 21:00:00,14.22,100
2024-09-28 21:15:00,15.43,100
2024-09-28 21:30:00,16.55,100
2024-09-28 21:45:00,18.91,100
2024-09-28 22:00:00,16.82,100
2024-09-28 22:15:00,17.08,100
2024-09-28 22:30:00,16.46,100
2024-09-28 22:45:00,16.6,100
2024-09-28 23:00:00,15.19,100
2024-09-28 23:15:00,14.74,100
2024-09-28 23:30:00,16.36,100
2024-09-28 23:45:00,14.46,100
2024-09-29 00:00:00,12.79,100
2024-09-29 00:15:00,12.98,100
2024-09-29 00:30:00,11.94,100
2024-09-29 00:45:00,11.28,100
2024-09-29 01:00:00,9.77,100
2024-09-29 01:15:00,8.87,100
2024-09-29 01:30:00,7.92,100
2024-09-29 01:45:00,6.99,100
2024-09-29 02:00:00,6.74,100
2024-09-29 02:15:00,6.66,100
2024-09-29 02:30:00,5.51,100
2024-09-29 02:45:00,5.72,100
2024-09-29 03:00:00,5.2,100
2024-09-29 03:15:00,5.31,100
2024-09-29 03:30:00,4.73,100
2024-09-29 03:45:00,4.3,100
2024-09-29 04:00:00,4.63,100
2024-09-29 04:15:00,3.9,100
2024-09-29 04:30:00,3.23,100
2024-09-29 04:45:00,2.98,100
2024-09-29 05:00:00,3.81,100
2024-09-29 05:15:00,3.58,100
2024-09-29 05:30:00,3.18,100
2024-09-29 05:45:00,3.28,100
2024-09-29 06:00:00,2.49,100
2024-09-29 06:15:00,3.29,100
2024-09-29 06:30:00,2.75,100
2024-09-29 06:45:00,2.85,100
2024-09-29 07:00:00,2.99,100
2024-09-29 07:15:00,3.53,100
2024-09-29 07:30:00,3.74,100
2024-09-29 07:45:00,3.52,100
2024-09-29 08:00:00,7.86,100
2024-09-29 08:15:00,5.02,100
2024-09-29 08:30:00,5.76,100
2024-09-29 08:45:00,6.58,100
2024-09-29 09:00:00,7.25,100
2024-09-29 09:15:00,8.23,100
2024-09-29 09:30:00,9.18,100
2024-09-29 09:45:00,8.91,100
2024-09-29 10:00:00,8.95,100
2024-09-29 10:15:00,9.32,100
2024-09-29 10:30:00,9.92,100
2024-09-29 10:45:00,9.3,100
2024-09-29 11:00:00,9.53,100
2024-09-29 11:15:00,9.63,100
2024-09-29 11:30:00,10.74,100
2024-09-29 11:45:00,10.43,100
2024-09-29 12:00:00,9.86,100
2024-09-29 12:15:00,9.24,100
2024-09-29 12:30:00,9.82,100
2024-09-29 12:45:00,9.96,100
2024-09-29 13:00:00,11.41,100
2024-09-29 13:15:00,11.2,100
2024-09-29 13:30:00,11.06,100
2024-09-29 13:45:00,11.83,100
2024-09-29 14:00:00,13.05,100
2024-09-29 14:15:00,12.91,100
2024-09-29 14:30:00,14.16,100
2024-09-29 14:45:00,14.68,100
2024-09-29 15:00:00,13.4,100
2024-09-29 15:15:00,14.49,100
2024-09-29 15:30:00,14.66,100
2024-09-29 15:45:00,14.24,100
2024-09-29 16:00:00,16.02,100
2024-09-29 16:15:00,14.36,100
2024-09-29 16:30:00,15.35,100
2024-09-29 16:45:00,15.36,100
2024-09-29 17:00:00,14.97,100
2024-09-29 17:15:00,13.93,100
2024-09-29 17:30:00,13.3,100
2024-09-29 17:45:00,13.71,100
2024-09-29 18:00:00,13.7,100
2024-09-29 18:15:00,12.73,100
2024-09-29 18:30:00,13.3,100
2024-09-29 18:45:00,14.69,100
2024-09-29 19:00:00,14.38,100
2024-09-29 19:15:00,13.64,100
2024-09-29 19:30:00,14.54,100
2024-09-29 19:45:00,14.63,100
2024-09-29 20:00:00,15.28,100
2024-09-29 20:15:00,15.24,100
2024-09-29 20:30:00,16.02,100
2024-09-29 20:45:00,17.86,100
2024-09-29 21:00:00,20.37,100
2024-09-29 21:15:00,20.95,100
2024-09-29 21:30:00,23.43,100
2024-09-29 21:45:00,24.26,100
2024-09-29 22:00:00,24.71,100
2024-09-29 22:15:00,24.45,100
2024-09-29 22:30:00,24.53,100
2024-09-29 22:45:00,22.66,100
2024-09-29 23:00:00,20.46,100
2024-09-29 23:15:00,19.85,100
2024-09-29 23:30:00,19.5,100
2024-09-29 23:45:00,17.43,100
2024-09-30 00:00:00,15.1,100
2024-09-30 00:15:00,14.84,100
2024-09-30 00:30:00,12.76,100
2024-09-30 00:45:00,10.83,100
2024-09-30 01:00:00,10.46,100
2024-09-30 01:15:00,9.27,100
2024-09-30 01:30:00,8.62,100
2024-09-30 01:45:00,5.97,100
2024-09-30 02:00:00,6.99,100
2024-09-30 02:15:00,5.36,100
2024-09-30 02:30:00,4.55,100
2024-09-30 02:45:00,4.85,100
2024-09-30 03:00:00,4.54,100
2024-09-30 03:15:00,4.03,100
2024-09-30 03:30:00,5.39,100
2024-09-30 03:45:00,3.36,100
2024-09-30 04:00:00,3.15,100
2024-09-30 04:15:00,2.81,100
2024-09-30 04:30:00,2.54,100
2024-09-30 04:45:00,3.28,100
2024-09-30 05:00:00,3.2,100
2024-09-30 05:15:00,3.54,100
2024-09-30 05:30:00,3.25,100
2024-09-30 05:45:00,2.35,100
2024-09-30 06:00:00,3.18,100
2024-09-30 06:15:00,2.89,100
2024-09-30 06:30:00,3.5,100
2024-09-30 06:45:00,3.76,100
2024-09-30 07:00:00,3.8,100
2024-09-30 07:15:00,4.4,100
2024-09-30 07:30:00,4.88,100
2024-09-30 07:45:00,5.21,100
2024-09-30 08:00:00,5.6,100
2024-09-30 08:15:00,5.56,100
2024-09-30 08:30:00,6.15,100
2024-09-30 08:45:00,6.06,100
2024-09-30 09:00:00,6.94,100
2024-09-30 09:15:00,6.7,100
2024-09-30 09:30:00,7.72,100
2024-09-30 09:45:00,7.73,100
2024-09-30 10:00:00,7.39,100
2024-09-30 10:15:00,7.41,100
2024-09-30 10:30:00,6.84,100
2024-09-30 10:45:00,9.1,100
2024-09-30 11:00:00,8.29,100
2024-09-30 11:15:00,8.74,100
2024-09-30 11:30:00,7.38,100
2024-09-30 11:45:00,7.98,100
2024-09-30 12:00:00,7.78,100
2024-09-30 12:15:00,8.26,100
2024-09-30 12:30:00,8.95,100
2024-09-30 12:45:00,9.3,100
2024-09-30 13:00:00,8.79,100
2024-09-30 13:15:00,7.17,100
2024-09-30 13:30:00,9.33,100
2024-09-30 13:45:00,9.64,100
2024-09-30 14:00:00,9.36,100
2024-09-30 14:15:00,10.53,100
2024-09-30 14:30:00,10.22,100
2024-09-30 14:45:00,10.35,100
2024-09-30 15:00:00,11.49,100
2024-09-30 15:15:00,11.25,100
2024-09-30 15:30:00,11.16,100
2024-09-30 15:45:00,10.24,100
2024-09-30 16:00:00,10.11,100
2024-09-30 16:15:00,9.61,100
2024-09-30 16:30:00,10.98,100
2024-09-30 16:45:00,10.12,100
2024-09-30 17:00:00,16.43,100
2024-09-30 17:15:00,10.96,100
2024-09-30 17:30:00,11.77,100
2024-09-30 17:45:00,11.66,100
2024-09-30 18:00:00,10.42,100
2024-09-30 18:15:00,10.99,100
2024-09-30 18:30:00,11.57,100
2024-09-30 18:45:00,12.22,100
2024-09-30 19:00:00,12.5,100
2024-09-30 19:15:00,12.73,100
2024-09-30 19:30:00,13.08,100
2024-09-30 19:45:00,13.35,100
2024-09-30 20:00:00,13.59,100
2024-09-30 20:15:00,15.73,100
2024-09-30 20:30:00,16.18,100
2024-09-30 20:45:00,17.11,100
2024-09-30 21:00:00,18.78,100
2024-09-30 21:15:00,21.88,100
2024-09-30 21:30:00,20.13,100
2024-09-30 21:45:00,22.13,100
2024-09-30 22:00:00,22.36,100
2024-09-30 22:15:00,22.7,100
2024-09-30 22:30:00,22.05,100
2024-09-30 22:45:00,22.66,100
2024-09-30 23:00:00,19.79,100
2024-09-30 23:15:00,18.8,100
2024-09-30 23:30:00,18.35,100
2024-09-30 23:45:00,17.09,100
2024-10-01 00:00:00,14.84,100
2024-10-01 00:15:00,12.76,100
2024-10-01 00:30:00,12.53,100
2024-10-01 00:45:00,10.55,100
2024-10-01 01:00:00,9.22,100
2024-10-01 01:15:00,8.94,100
2024-10-01 01:30:00,7.84,100
2024-10-01 01:45:00,7.46,100
2024-10-01 02:00:00,7.03,100
2024-10-01 02:15:00,5.66,100
2024-10-01 02:30:00,5.24,100
2024-10-01 02:45:00,4.72,100
2024-10-01 03:00:00,4.69,100
2024-10-01 03:15:00,4.45,100
2024-10-01 03:30:00,3.96,100
2024-10-01 03:45:00,3.43,100
2024-10-01 04:00:00,3.55,100
2024-10-01 04:15:00,3.32,100
2024-10-01 04:30:00,3.52,100
2024-10-01 04:45:00,3.56,100
2024-10-01 05:00:00,3.4,100
2024-10-01 05:15:00,3.37,100
2024-10-01 05:30:00,3.07,100
2024-10-01 05:45:00,3.3,100
2024-10-01 06:00:00,3.13,100
2024-10-01 06:15:00,3.46,100
2024-10-01 06:30:00,4.01,100
2024-10-01 06:45:00,4.63,100
2024-10-01 07:00:00,4.68,100
2024-10-01 07:15:00,5.25,100
2024-10-01 07:30:00,5.8,100
2024-10-01 07:45:00,5.76,100
2024-10-01 08:00:00,9.18,100
2024-10-01 08:15:00,7.07,100
2024-10-01 08:30:00,5.97,100
2024-10-01 08:45:00,5.93,100
2024-10-01 09:00:00,6.71,100
2024-10-01 09:15:00,7.91,100
2024-10-01 09:30:00,7.44,100
2024-10-01 09:45:00,8.15,100
2024-10-01 10:00:00,7.78,100
2024-10-01 10:15:00,7.08,100
2024-10-01 10:30:00,7.04,100
2024-10-01 10:45:00,7.72,100
2024-10-01 11:00:00,8.85,100
2024-10-01 11:15:00,8.44,100
2024-10-01 11:30:00,7.96,100
2024-10-01 11:45:00,7.88,100
2024-10-01 12:00:00,8.72,100
2024-10-01 12:15:00,8.37,100
2024-10-01 12:30:00,8.86,100
2024-10-01 12:45:00,8.06,100
2024-10-01 13:00:00,9.17,100
2024-10-01 13:15:00,8.16,100
2024-10-01 13:30:00,8.9,100
2024-10-01 13:45:00,9.3,100
2024-10-01 14:00:00,10.39,100
2024-10-01 14:15:00,11.35,100
2024-10-01 14:30:00,11.94,100
2024-10-01 14:45:00,12.81,100
2024-10-01 15:00:00,12.75,100
2024-10-01 15:15:00,14.05,100
2024-10-01 15:30:00,13.46,100
2024-10-01 15:45:00,12.29,100
2024-10-01 16:00:00,12.44,100
2024-10-01 16:15:00,11.25,100
2024-10-01 16:30:00,10.5,100
2024-10-01 16:45:00,12.89,100
2024-10-01 17:00:00,14.76,100
2024-10-01 17:15:00,11.94,100
2024-10-01 17:30:00,11.56,100
2024-10-01 17:45:00,14.39,100
2024-10-01 18:00:00,15.22,100
2024-10-01 18:15:00,12.24,100
2024-10-01 18:30:00,11.83,100
2024-10-01 18:45:00,14.61,100
